,td,ttd_mr_per,ttd_mr_add,ttd_mr_mul,ttd_mr_inv,ttd_mr_inc,ttd_mr_exc,td_output,ttd_output_mr_per,ttd_output_mr_add,ttd_output_mr_mul,ttd_output_mr_inv,ttd_output_mr_inc,ttd_output_mr_exc,vs_str_mr_add,vs_str_mr_mul,vs_str_mr_inv,vs_str_mr_inc,vs_str_mr_exc,vs_mr_add,vs_mr_mul,vs_mr_inv,vs_mr_inc,vs_mr_exc
1111,"[7, 7, 6, -21, 14, -10, -9, 10, -9]","[10, 14, -9, -9, -10, -21, 6, 7, 7]","[9, 9, 8, -19, 16, -8, -7, 12, -7]","[14, 14, 12, -42, 28, -20, -18, 20, -18]","[0.14285714285714285, 0.14285714285714285, 0.16666666666666666, -0.047619047619047616, 0.07142857142857142, -0.1, -0.1111111111111111, 0.1, -0.1111111111111111]","[7, 7, 6, -21, 14, -10, -9, 10, -9, 2]","[7, 7, 6, -21, 14, -10, -9, 10]",14,24,18,28,0.30952380952380953,14,14,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1112,"[6, -3, -7, 18, 10]","[-3, 6, 18, -7, 10]","[8, -1, -5, 20, 12]","[12, -6, -14, 36, 20]","[0.16666666666666666, -0.3333333333333333, -0.14285714285714285, 0.05555555555555555, 0.1]","[6, -3, -7, 18, 2, 10]","[-3, -7, 18, 10]",28,24,32,56,0.15555555555555556,20,28,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
1113,"[12, 24, -26, 19, -9, 24, -12, 9, -21]","[12, 19, -9, -21, -26, 9, 24, -12, 24]","[14, 26, -24, 21, -7, 26, -10, 11, -19]","[24, 48, -52, 38, -18, 48, -24, 18, -42]","[0.08333333333333333, 0.041666666666666664, -0.038461538461538464, 0.05263157894736842, -0.1111111111111111, 0.041666666666666664, -0.08333333333333333, 0.1111111111111111, -0.047619047619047616]","[12, 24, -26, 2, 19, -9, 24, -12, 9, -21]","[12, 24, -26, 19, -9, 24, 9, -21]",36,33,40,72,0.125,36,36,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1114,"[12, -9]","[-9, 12]","[14, -7]","[24, -18]","[0.08333333333333333, -0.1111111111111111]","[2, 12, -9]",[12],3,3,7,6,-0.027777777777777776,14,error,No-violate,No-violate,No-violate,No-violate,error,0,0,0,0,error
1115,"[17, 6, -10, -3, -14, -6, -4, 16, 7, 3, -12, -15, 19]","[6, -6, 19, 16, -4, 3, 17, -14, -12, -15, -10, -3, 7]","[19, 8, -8, -1, -12, -4, -2, 18, 9, 5, -10, -13, 21]","[34, 12, -20, -6, -28, -12, -8, 32, 14, 6, -24, -30, 38]","[0.058823529411764705, 0.16666666666666666, -0.1, -0.3333333333333333, -0.07142857142857142, -0.16666666666666666, -0.25, 0.0625, 0.14285714285714285, 0.3333333333333333, -0.08333333333333333, -0.06666666666666667, 0.05263157894736842]","[17, 6, -10, -3, -14, 2, -6, -4, 16, 7, 3, -12, -15, 19]","[17, 6, -10, -3, -14, -6, -4, 16, 7, 3, -15, 19]",23,35,27,46,0.47619047619047616,23,23,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1116,"[15, 11, -10, -6, -12, 30, 12, -15]","[12, 15, 11, -15, -12, -10, -6, 30]","[17, 13, -8, -4, -10, 32, 14, -13]","[30, 22, -20, -12, -24, 60, 24, -30]","[0.06666666666666667, 0.09090909090909091, -0.1, -0.16666666666666666, -0.08333333333333333, 0.03333333333333333, 0.08333333333333333, -0.06666666666666667]","[15, 11, -10, -6, 2, -12, 30, 12, -15]","[15, -10, -6, -12, 30, 12, -15]",42,27,46,84,0.1575757575757576,42,42,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1117,[25],[25],[27],[50],[0.04],"[2, 25]",[],error,error,error,error,error,27,error,error,error,error,error,error,error,error,error,error,error
1118,"[-5, -25, 5, 22, 12, -25, 2, -16, 1, -14, -10]","[5, 12, 2, -10, -14, 22, 1, -5, -16, -25, -25]","[-3, -23, 7, 24, 14, -23, 4, -14, 3, -12, -8]","[-10, -50, 10, 44, 24, -50, 4, -32, 2, -28, -20]","[-0.2, -0.04, 0.2, 0.045454545454545456, 0.08333333333333333, -0.04, 0.5, -0.0625, 1.0, -0.07142857142857142, -0.1]","[-5, -25, 5, 22, 12, -25, 2, 2, -16, 1, -14, -10]","[-5, -25, 5, 12, -25, 2, -16, 1, -14, -10]",34,23,38,68,0.9375,34,17,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1119,"[23, 26, 5, 31, 24, 32, 26, -11, 25, -20, 22]","[26, 22, 26, 31, -11, 23, 24, 5, -20, 25, 32]","[25, 28, 7, 33, 26, 34, 28, -9, 27, -18, 24]","[46, 52, 10, 62, 48, 64, 52, -22, 50, -40, 44]","[0.043478260869565216, 0.038461538461538464, 0.2, 0.03225806451612903, 0.041666666666666664, 0.03125, 0.038461538461538464, -0.09090909090909091, 0.04, -0.05, 0.045454545454545456]","[23, 26, 5, 31, 24, 32, 2, 26, -11, 25, -20, 22]","[23, 26, 5, 31, 24, 32, 26, 25, -20, 22]",58,57,62,116,0.23846153846153847,56,58,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
1120,"[25, -11, 13, 9, 18, 30, -27, -12, 4, 6, 14]","[-11, 6, 30, 4, 18, 25, -27, -12, 14, 13, 9]","[27, -9, 15, 11, 20, 32, -25, -10, 6, 8, 16]","[50, -22, 26, 18, 36, 60, -54, -24, 8, 12, 28]","[0.04, -0.09090909090909091, 0.07692307692307693, 0.1111111111111111, 0.05555555555555555, 0.03333333333333333, -0.037037037037037035, -0.08333333333333333, 0.25, 0.16666666666666666, 0.07142857142857142]","[25, -11, 13, 2, 9, 18, 30, -27, -12, 4, 6, 14]","[-11, 13, 9, 18, 30, -27, -12, 4, 6, 14]",48,43,52,96,0.41666666666666663,48,48,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1121,"[12, 0, -21, 18, -9, 25, 7, 22, 8, 17, -9]","[-9, -9, 8, 17, -21, 0, 22, 12, 18, 7, 25]","[14, 2, -19, 20, -7, 27, 9, 24, 10, 19, -7]","[24, 0, -42, 36, -18, 50, 14, 44, 16, 34, -18]","[0.08333333333333333, 'ZeroDivisionError', -0.047619047619047616, 0.05555555555555555, -0.1111111111111111, 0.04, 0.14285714285714285, 0.045454545454545456, 0.125, 0.058823529411764705, -0.1111111111111111]","[12, 0, -21, 18, -9, 25, 7, 2, 22, 8, 17, -9]","[12, 0, -21, 18, -9, 25, 7, 22, 8, -9]",32,34,36,64,error,32,32,No-violate,No-violate,error,No-violate,No-violate,0,0,error,0,0
1122,"[9, 4, 7, -17, -1, -3, -33, -4, 8]","[-33, 9, 7, -3, -1, -4, 4, 8, -17]","[11, 6, 9, -15, 1, -1, -31, -2, 10]","[18, 8, 14, -34, -2, -6, -66, -8, 16]","[0.1111111111111111, 0.25, 0.14285714285714285, -0.058823529411764705, -1.0, -0.3333333333333333, -0.030303030303030304, -0.25, 0.125]","[2, 9, 4, 7, -17, -1, -3, -33, -4, 8]","[9, 4, 7, -17, -1, -3, -33, -4]",13,16,17,26,0.39285714285714285,13,13,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1123,"[3, -6, 10, -15, -5]","[-5, -6, 3, 10, -15]","[5, -4, 12, -13, -3]","[6, -12, 20, -30, -10]","[0.3333333333333333, -0.16666666666666666, 0.1, -0.06666666666666667, -0.2]","[3, -6, 10, 2, -15, -5]","[3, 10, -15, -5]",4,13,8,8,0.16666666666666666,12,13,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,1
1124,"[-8, 3, -6, 21, -14, 11, 18]","[-6, 11, -8, 21, -14, 18, 3]","[-6, 5, -4, 23, -12, 13, 20]","[-16, 6, -12, 42, -28, 22, 36]","[-0.125, 0.3333333333333333, -0.16666666666666666, 0.047619047619047616, -0.07142857142857142, 0.09090909090909091, 0.05555555555555555]","[-8, 3, -6, 2, 21, -14, 11, 18]","[-8, 3, -6, 21, -14, 18]",29,21,33,58,0.20833333333333331,29,15,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1125,"[0, -26, -7, -8, -16, -15, -8, -24, 10, -19]","[-7, -8, -26, -15, -16, -8, 0, -24, 10, -19]","[2, -24, -5, -6, -14, -13, -6, -22, 12, -17]","[0, -52, -14, -16, -32, -30, -16, -48, 20, -38]","['ZeroDivisionError', -0.038461538461538464, -0.14285714285714285, -0.125, -0.0625, -0.06666666666666667, -0.125, -0.041666666666666664, 0.1, -0.05263157894736842]","[0, -26, -7, -8, -16, -15, -8, -24, 10, -19, 2]","[0, -26, -7, -8, -16, -15, -24, 10, -19]",-9,-8,-5,-18,error,-9,-9,No-violate,Violate,error,No-violate,No-violate,0,1,error,0,0
1126,"[8, -4, -31]","[-4, -31, 8]","[10, -2, -29]","[16, -8, -62]","[0.125, -0.25, -0.03225806451612903]","[8, 2, -4, -31]","[8, -31]",4,-23,8,8,-0.125,10,-23,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1127,"[14, -19, 8, -4, 0, -10]","[0, -10, 8, 14, -4, -19]","[16, -17, 10, -2, 2, -8]","[28, -38, 16, -8, 0, -20]","[0.07142857142857142, -0.05263157894736842, 0.125, -0.25, 'ZeroDivisionError', -0.1]","[14, -19, 8, 2, -4, 0, -10]","[14, -19, 8, -4, 0]",4,22,8,8,error,10,4,No-violate,No-violate,error,No-violate,No-violate,0,0,error,0,0
1128,[],[],[],[],[],[2],[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
1129,"[-34, 22, -9, 4, 20, -29, -18, -25, -2, -19]","[22, -9, 20, -34, -29, 4, -18, -19, -25, -2]","[-32, 24, -7, 6, 22, -27, -16, -23, 0, -17]","[-68, 44, -18, 8, 40, -58, -36, -50, -4, -38]","[-0.029411764705882353, 0.045454545454545456, -0.1111111111111111, 0.25, 0.05, -0.034482758620689655, -0.05555555555555555, -0.04, -0.5, -0.05263157894736842]","[-34, 22, -9, 4, 20, -29, -18, -25, 2, -2, -19]","[-34, -9, 4, 20, -29, -18, -25, -2, -19]",24,13,28,48,0.3,24,24,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1130,"[9, 3, -18, -8, 30, 4, -5, -3, 14]","[3, -5, 30, 9, -18, -3, 4, 14, -8]","[11, 5, -16, -6, 32, 6, -3, -1, 16]","[18, 6, -36, -16, 60, 8, -10, -6, 28]","[0.1111111111111111, 0.3333333333333333, -0.05555555555555555, -0.125, 0.03333333333333333, 0.25, -0.2, -0.3333333333333333, 0.07142857142857142]","[9, 3, -18, -8, 2, 30, 4, -5, -3, 14]","[9, 3, -18, -8, 30, 4, -5, -3]",34,39,38,68,0.4444444444444444,34,34,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1131,"[26, 22, 9, 23, 1, -9, -17, -25, -1, -1, -10]","[9, -10, -25, -9, -17, -1, -1, 1, 22, 23, 26]","[28, 24, 11, 25, 3, -7, -15, -23, 1, 1, -8]","[52, 44, 18, 46, 2, -18, -34, -50, -2, -2, -20]","[0.038461538461538464, 0.045454545454545456, 0.1111111111111111, 0.043478260869565216, 1.0, -0.1111111111111111, -0.058823529411764705, -0.04, -1.0, -1.0, -0.1]","[26, 22, 9, 23, 1, -9, -17, -25, -1, -1, 2, -10]","[26, 22, 9, 23, 1, -9, -17, -25, -1, -1]",48,49,52,96,1.0434782608695652,48,48,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1132,"[5, -19, -10, -2, -16, 22, 28]","[-2, -10, 28, -16, -19, 5, 22]","[7, -17, -8, 0, -14, 24, 30]","[10, -38, -20, -4, -32, 44, 56]","[0.2, -0.05263157894736842, -0.1, -0.5, -0.0625, 0.045454545454545456, 0.03571428571428571]","[5, -19, -10, -2, 2, -16, 22, 28]","[5, -19, -2, -16, 22, 28]",50,27,54,100,0.1473684210526316,50,50,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1133,"[-29, 10, -3, 7]","[7, -29, 10, -3]","[-27, 12, -1, 9]","[-58, 20, -6, 14]","[-0.034482758620689655, 0.1, -0.3333333333333333, 0.14285714285714285]","[-29, 2, 10, -3, 7]","[-29, 10, 7]",7,7,11,14,0.06551724137931035,12,17,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,1
1134,"[-24, -7, -12, 15, -22, 3, 10, -6, 5, -20, -18, -24, 12, 8]","[-6, 5, 12, -18, -20, -24, -22, -12, 15, -7, 10, -24, 3, 8]","[-22, -5, -10, 17, -20, 5, 12, -4, 7, -18, -16, -22, 14, 10]","[-48, -14, -24, 30, -44, 6, 20, -12, 10, -40, -36, -48, 24, 16]","[-0.041666666666666664, -0.14285714285714285, -0.08333333333333333, 0.06666666666666667, -0.045454545454545456, 0.3333333333333333, 0.1, -0.16666666666666666, 0.2, -0.05, -0.05555555555555555, -0.041666666666666664, 0.08333333333333333, 0.125]","[-24, -7, 2, -12, 15, -22, 3, 10, -6, 5, -20, -18, -24, 12, 8]","[-24, -7, -12, -22, 3, 10, -6, 5, -20, -18, -24, 12, 8]",20,17,24,40,0.43333333333333335,20,20,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1135,"[-5, -9]","[-9, -5]","[-3, -7]","[-10, -18]","[-0.2, -0.1111111111111111]","[2, -5, -9]",[-5],-14,-14,-10,-28,-0.3111111111111111,-3,error,No-violate,Violate,Violate,No-violate,error,0,1,1,0,error
1136,"[6, 6, -16, -15, -8, -13, 3, -8, 11, 4]","[-13, -8, 6, -16, -15, 4, 3, -8, 11, 6]","[8, 8, -14, -13, -6, -11, 5, -6, 13, 6]","[12, 12, -32, -30, -16, -26, 6, -16, 22, 8]","[0.16666666666666666, 0.16666666666666666, -0.0625, -0.06666666666666667, -0.125, -0.07692307692307693, 0.3333333333333333, -0.125, 0.09090909090909091, 0.25]","[6, 6, -16, -15, -8, -13, 3, -8, 11, 2, 4]","[6, 6, -16, -15, -8, -13, 3, -8, 11]",15,17,19,30,0.34090909090909094,13,12,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
1137,"[-19, -23, 22, 22, 1, 23, 22, 0, -29, 25, 3, -1, 19, 23]","[-19, 25, -23, 22, 22, 23, -1, 0, 22, 3, 19, 1, 23, -29]","[-17, -21, 24, 24, 3, 25, 24, 2, -27, 27, 5, 1, 21, 25]","[-38, -46, 44, 44, 2, 46, 44, 0, -58, 50, 6, -2, 38, 46]","[-0.05263157894736842, -0.043478260869565216, 0.045454545454545456, 0.045454545454545456, 1.0, 0.043478260869565216, 0.045454545454545456, 'ZeroDivisionError', -0.034482758620689655, 0.04, 0.3333333333333333, -1.0, 0.05263157894736842, 0.043478260869565216]","[-19, -23, 22, 22, 1, 23, 22, 0, -29, 25, 3, -1, 2, 19, 23]","[-19, -23, 22, 22, 23, 22, 0, -29, 25, 3, -1, 19, 23]",45,45,49,90,error,45,45,No-violate,No-violate,error,No-violate,No-violate,0,0,error,0,0
1138,"[2, 25, 25]","[25, 2, 25]","[4, 27, 27]","[4, 50, 50]","[0.5, 0.04, 0.04]","[2, 2, 25, 25]","[2, 25]",50,27,54,100,0.54,50,27,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1139,[-16],[-16],[-14],[-32],[-0.0625],"[2, -16]",[],error,error,error,error,error,-14,error,error,error,error,error,error,error,error,error,error,error
1140,[],[],[],[],[],[2],[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
1141,"[-11, -12, 3, -16, 13, -8, 5]","[-11, 3, 13, 5, -12, -8, -16]","[-9, -10, 5, -14, 15, -6, 7]","[-22, -24, 6, -32, 26, -16, 10]","[-0.09090909090909091, -0.08333333333333333, 0.3333333333333333, -0.0625, 0.07692307692307693, -0.125, 0.2]","[-11, -12, 3, -16, 13, -8, 2, 5]","[-11, -12, 3, -16, 13, 5]",5,18,9,10,0.2708333333333333,7,18,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,1
1142,"[-13, 1, 17, 12, -8, -16, -6, -6, 11, 19, 19, 10, -16]","[-16, 12, 19, -6, 17, 19, -6, -8, -16, 1, -13, 10, 11]","[-11, 3, 19, 14, -6, -14, -4, -4, 13, 21, 21, 12, -14]","[-26, 2, 34, 24, -16, -32, -12, -12, 22, 38, 38, 20, -32]","[-0.07692307692307693, 1.0, 0.058823529411764705, 0.08333333333333333, -0.125, -0.0625, -0.16666666666666666, -0.16666666666666666, 0.09090909090909091, 0.05263157894736842, 0.05263157894736842, 0.1, -0.0625]","[-13, 1, 17, 12, -8, -16, -6, -6, 2, 11, 19, 19, 10, -16]","[-13, 1, 17, 12, -8, -16, -6, -6, 11, 19, 10, -16]",38,36,42,76,1.0588235294117647,38,30,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1143,"[-33, -6, -4, 2, -21, 3, -28, -11, -4, -13, -18, -3]","[-13, -4, -21, 3, -4, -11, -3, -6, 2, -28, -33, -18]","[-31, -4, -2, 4, -19, 5, -26, -9, -2, -11, -16, -1]","[-66, -12, -8, 4, -42, 6, -56, -22, -8, -26, -36, -6]","[-0.030303030303030304, -0.16666666666666666, -0.25, 0.5, -0.047619047619047616, 0.3333333333333333, -0.03571428571428571, -0.09090909090909091, -0.25, -0.07692307692307693, -0.05555555555555555, -0.3333333333333333]","[-33, 2, -6, -4, 2, -21, 3, -28, -11, -4, -13, -18, -3]","[-33, -6, -4, 2, -21, 3, -28, -11, -4, -13, -18]",-2,-1,2,-4,0.4523809523809524,-2,-2,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
1144,[],[],[],[],[],[2],[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
1145,"[20, 5, 17, 25, 7, -10, 10, 0, 21, -4]","[5, 7, 10, 25, -4, 17, -10, 0, 20, 21]","[22, 7, 19, 27, 9, -8, 12, 2, 23, -2]","[40, 10, 34, 50, 14, -20, 20, 0, 42, -8]","[0.05, 0.2, 0.058823529411764705, 0.04, 0.14285714285714285, -0.1, 0.1, 'ZeroDivisionError', 0.047619047619047616, -0.25]","[20, 5, 2, 17, 25, 7, -10, 10, 0, 21, -4]","[20, 5, 17, 25, -10, 10, 0, 21, -4]",42,41,46,84,error,42,42,No-violate,No-violate,error,No-violate,No-violate,0,0,error,0,0
1146,"[-15, -31, -31, -16, 6, -25, 16, -28, 4, 17]","[-16, -28, -15, -31, 16, 17, 6, 4, -31, -25]","[-13, -29, -29, -14, 8, -23, 18, -26, 6, 19]","[-30, -62, -62, -32, 12, -50, 32, -56, 8, 34]","[-0.06666666666666667, -0.03225806451612903, -0.03225806451612903, -0.0625, 0.16666666666666666, -0.04, 0.0625, -0.03571428571428571, 0.25, 0.058823529411764705]","[-15, -31, -31, -16, 6, -25, 16, -28, 2, 4, 17]","[-15, -31, -31, -16, 6, -25, 16, 4, 17]",21,33,25,42,0.3088235294117647,21,21,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1147,"[8, 19, -18, 4, -14, 7, -11, 17, -19, 0, 9, -12, -8]","[-14, 7, -12, 19, 4, 17, -11, -8, 9, 8, 0, -19, -18]","[10, 21, -16, 6, -12, 9, -9, 19, -17, 2, 11, -10, -6]","[16, 38, -36, 8, -28, 14, -22, 34, -38, 0, 18, -24, -16]","[0.125, 0.05263157894736842, -0.05555555555555555, 0.25, -0.07142857142857142, 0.14285714285714285, -0.09090909090909091, 0.058823529411764705, -0.05263157894736842, 'ZeroDivisionError', 0.1111111111111111, -0.08333333333333333, -0.125]","[8, 19, -18, 4, -14, 7, -11, 17, -19, 0, 2, 9, -12, -8]","[8, 19, -18, 4, -14, 7, -11, 17, -19, 0, 9, -8]",27,23,31,54,error,27,27,No-violate,No-violate,error,No-violate,No-violate,0,0,error,0,0
1148,"[-3, -4, 3]","[-4, -3, 3]","[-1, -2, 5]","[-6, -8, 6]","[-0.3333333333333333, -0.25, 0.3333333333333333]","[-3, 2, -4, 3]","[-4, 3]",-1,0,3,-2,0.08333333333333331,-1,-1,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
1149,"[-23, 13, 10, -14, 11, 12, 15, -14, -16, -24, -25]","[12, 15, -14, -25, 10, -24, 13, -16, 11, -14, -23]","[-21, 15, 12, -12, 13, 14, 17, -12, -14, -22, -23]","[-46, 26, 20, -28, 22, 24, 30, -28, -32, -48, -50]","[-0.043478260869565216, 0.07692307692307693, 0.1, -0.07142857142857142, 0.09090909090909091, 0.08333333333333333, 0.06666666666666667, -0.07142857142857142, -0.0625, -0.041666666666666664, -0.04]","[-23, 13, 10, -14, 2, 11, 12, 15, -14, -16, -24, -25]","[-23, 13, 10, -14, 11, 12, 15, -14, -16, -25]",27,27,31,54,0.17692307692307693,27,27,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1150,[-11],[-11],[-9],[-22],[-0.09090909090909091],"[2, -11]",[],error,error,error,error,error,-9,error,error,error,error,error,error,error,error,error,error,error
1151,"[12, 2, -7, 2, -28, -23]","[2, -28, 2, -23, 12, -7]","[14, 4, -5, 4, -26, -21]","[24, 4, -14, 4, -56, -46]","[0.08333333333333333, 0.5, -0.14285714285714285, 0.5, -0.03571428571428571, -0.043478260869565216]","[12, 2, -7, 2, 2, -28, -23]","[12, 2, -7, -28, -23]",14,5,18,28,0.5833333333333334,14,14,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1152,"[-15, 10, -22, 25, 23, 22, -21, 9, 20, 6]","[-15, 23, 22, -21, 6, 10, 20, 9, 25, -22]","[-13, 12, -20, 27, 25, 24, -19, 11, 22, 8]","[-30, 20, -44, 50, 46, 44, -42, 18, 40, 12]","[-0.06666666666666667, 0.1, -0.045454545454545456, 0.04, 0.043478260869565216, 0.045454545454545456, -0.047619047619047616, 0.1111111111111111, 0.05, 0.16666666666666666]","[2, -15, 10, -22, 25, 23, 22, -21, 9, 20, 6]","[-15, -22, 25, 23, 22, -21, 9, 20, 6]",48,45,52,96,0.21666666666666667,48,48,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1153,"[-14, 6]","[6, -14]","[-12, 8]","[-28, 12]","[-0.07142857142857142, 0.16666666666666666]","[-14, 6, 2]",[6],-8,-8,-4,-16,0.09523809523809523,8,error,No-violate,Violate,Violate,No-violate,error,0,1,1,0,error
1154,"[-14, -1, 9, -22, -8, 6, 17, -1, 19, 24]","[24, 6, 9, -1, -22, -8, -14, 17, 19, -1]","[-12, 1, 11, -20, -6, 8, 19, 1, 21, 26]","[-28, -2, 18, -44, -16, 12, 34, -2, 38, 48]","[-0.07142857142857142, -1.0, 0.1111111111111111, -0.045454545454545456, -0.125, 0.16666666666666666, 0.058823529411764705, -1.0, 0.05263157894736842, 0.041666666666666664]","[-14, 2, -1, 9, -22, -8, 6, 17, -1, 19, 24]","[-1, 9, -22, -8, 6, 17, -1, 19, 24]",43,36,47,86,0.22549019607843135,43,43,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1155,"[-1, -5, -4, 12, -21, 13, 21, 3, 13, -24, -6]","[-21, -5, -4, -24, -1, -6, 3, 21, 13, 13, 12]","[1, -3, -2, 14, -19, 15, 23, 5, 15, -22, -4]","[-2, -10, -8, 24, -42, 26, 42, 6, 26, -48, -12]","[-1.0, -0.2, -0.25, 0.08333333333333333, -0.047619047619047616, 0.07692307692307693, 0.047619047619047616, 0.3333333333333333, 0.07692307692307693, -0.041666666666666664, -0.16666666666666666]","[-1, -5, -4, 12, -21, 13, 21, 3, 13, -24, 2, -6]","[-1, -5, -4, 12, -21, 13, 3, 13, -24, -6]",34,34,38,68,0.41025641025641024,34,16,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1156,"[16, -16, -16, 6, 15]","[-16, 6, -16, 15, 16]","[18, -14, -14, 8, 17]","[32, -32, -32, 12, 30]","[0.0625, -0.0625, -0.0625, 0.16666666666666666, 0.06666666666666667]","[16, -16, -16, 2, 6, 15]","[16, -16, 6, 15]",21,31,25,42,0.23333333333333334,21,21,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1157,"[11, 0, -9, -11, 10, -3, -17, -25, -3, 10, 14, -12, -2, -8]","[-12, -11, -9, -3, 0, 10, -8, -25, 10, -2, -17, 11, 14, -3]","[13, 2, -7, -9, 12, -1, -15, -23, -1, 12, 16, -10, 0, -6]","[22, 0, -18, -22, 20, -6, -34, -50, -6, 20, 28, -24, -4, -16]","[0.09090909090909091, 'ZeroDivisionError', -0.1111111111111111, -0.09090909090909091, 0.1, -0.3333333333333333, -0.058823529411764705, -0.04, -0.3333333333333333, 0.1, 0.07142857142857142, -0.08333333333333333, -0.5, -0.125]","[11, 0, -9, -11, 10, -3, -17, -25, -3, 10, 2, 14, -12, -2, -8]","[11, 0, -9, 10, -3, -17, -25, -3, 10, 14, -12, -2, -8]",24,25,28,48,error,16,24,No-violate,No-violate,error,Violate,No-violate,0,0,error,1,0
1158,"[6, -17, 19, 23, 4, -2, 14, 3, 13, 3]","[13, 6, 19, 3, -2, 14, -17, 4, 23, 3]","[8, -15, 21, 25, 6, 0, 16, 5, 15, 5]","[12, -34, 38, 46, 8, -4, 28, 6, 26, 6]","[0.16666666666666666, -0.058823529411764705, 0.05263157894736842, 0.043478260869565216, 0.25, -0.5, 0.07142857142857142, 0.3333333333333333, 0.07692307692307693, 0.3333333333333333]","[2, 6, -17, 19, 23, 4, -2, 14, 3, 13, 3]","[6, -17, 19, 4, -2, 14, 3, 13, 3]",42,27,46,84,0.41025641025641024,42,23,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1159,"[17, -29, 9]","[9, 17, -29]","[19, -27, 11]","[34, -58, 18]","[0.058823529411764705, -0.034482758620689655, 0.1111111111111111]","[17, -29, 9, 2]","[17, -29]",-12,26,-8,-24,0.07662835249042145,11,-12,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
1160,[],[],[],[],[],[2],[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
1161,[],[],[],[],[],[2],[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
1162,"[4, -24, -21, 6, -6, -16, -15, 4, -2, 15, 7]","[7, -21, 4, -2, 15, -15, 4, -6, -16, -24, 6]","[6, -22, -19, 8, -4, -14, -13, 6, 0, 17, 9]","[8, -48, -42, 12, -12, -32, -30, 8, -4, 30, 14]","[0.25, -0.041666666666666664, -0.047619047619047616, 0.16666666666666666, -0.16666666666666666, -0.0625, -0.06666666666666667, 0.25, -0.5, 0.06666666666666667, 0.14285714285714285]","[4, -24, -21, 6, -6, -16, -15, 4, -2, 15, 2, 7]","[4, -24, -21, 6, -6, -16, -15, 4, 15, 7]",22,13,26,44,0.2095238095238095,17,22,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
1163,"[-11, -6, 13, -11, 7, -3, -7, -5, 6, -10, -14]","[7, -14, -3, -5, -7, 6, -10, -6, 13, -11, -11]","[-9, -4, 15, -9, 9, -1, -5, -3, 8, -8, -12]","[-22, -12, 26, -22, 14, -6, -14, -10, 12, -20, -28]","[-0.09090909090909091, -0.16666666666666666, 0.07692307692307693, -0.09090909090909091, 0.14285714285714285, -0.3333333333333333, -0.14285714285714285, -0.2, 0.16666666666666666, -0.1, -0.07142857142857142]","[-11, -6, 13, -11, 7, -3, -7, -5, 6, 2, -10, -14]","[-11, -6, 13, -11, 7, -3, -5, 6, -10, -14]",7,7,11,14,0.06666666666666665,8,7,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
