,td,ttd_mr_per,ttd_mr_add,ttd_mr_mul,ttd_mr_inv,ttd_mr_inc,ttd_mr_exc,td_output,ttd_output_mr_per,ttd_output_mr_add,ttd_output_mr_mul,ttd_output_mr_inv,ttd_output_mr_inc,ttd_output_mr_exc,vs_str_mr_add,vs_str_mr_mul,vs_str_mr_inv,vs_str_mr_inc,vs_str_mr_exc,vs_mr_add,vs_mr_mul,vs_mr_inv,vs_mr_inc,vs_mr_exc
1489,"[-1, 1, -10, -27, -19, -22]","[-27, -10, -1, -19, -22, 1]","[1, 3, -8, -25, -17, -20]","[-2, 2, -20, -54, -38, -44]","[-1.0, 1.0, -0.1, -0.037037037037037035, -0.05263157894736842, -0.045454545454545456]","[-1, 1, 2, -10, -27, -19, -22]","[-1, 1, -10, -19, -22]",-78,-78,-66,-156,-0.2351231614389509,-76,-51,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
1490,"[-15, 16, 20, -23, 15, -18, -23, -4]","[16, 15, -15, -4, -18, -23, -23, 20]","[-13, 18, 22, -21, 17, -16, -21, -2]","[-30, 32, 40, -46, 30, -36, -46, -8]","[-0.06666666666666667, 0.0625, 0.05, -0.043478260869565216, 0.06666666666666667, -0.05555555555555555, -0.043478260869565216, -0.25]","[-15, 16, 20, -23, 15, -18, -23, -4, 2]","[16, 20, -23, 15, -18, -23, -4]",-32,-32,-16,-64,-0.28001207729468597,-30,-17,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
1491,"[12, -9, -12, -8, 14, -1, 11]","[11, -8, -12, -9, 14, -1, 12]","[14, -7, -10, -6, 16, 1, 13]","[24, -18, -24, -16, 28, -2, 22]","[0.08333333333333333, -0.1111111111111111, -0.08333333333333333, -0.125, 0.07142857142857142, -1.0, 0.09090909090909091]","[12, -9, -12, -8, 14, 2, -1, 11]","[12, -9, -8, 14, -1, 11]",7,7,21,14,-1.073773448773449,9,19,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,1
1492,"[-13, 0, -2, 1, 19, 3, -20, 1, 20, -22, -9, -19, -19]","[19, -2, -9, 3, -22, 20, -13, -19, -20, 1, -19, 0, 1]","[-11, 2, 0, 3, 21, 5, -18, 3, 22, -20, -7, -17, -17]","[-26, 0, -4, 2, 38, 6, -40, 2, 40, -44, -18, -38, -38]","[-0.07692307692307693, 'ZeroDivisionError', -0.5, 1.0, 0.05263157894736842, 0.3333333333333333, -0.05, 1.0, 0.05, -0.045454545454545456, -0.1111111111111111, -0.05263157894736842, -0.05263157894736842]","[-13, 0, -2, 1, 19, 3, -20, 1, 20, 2, -22, -9, -19, -19]","[-13, 0, -2, 19, 3, -20, 1, 20, -22, -9, -19, -19]",-60,-60,-34,-120,error,-58,-61,No-violate,Violate,error,No-violate,No-violate,0,1,error,0,0
1493,"[0, -6, -5, -8, 1, -11, 10, 22]","[-11, -6, -8, -5, 22, 1, 10, 0]","[2, -4, -3, -6, 3, -9, 12, 24]","[0, -12, -10, -16, 2, -22, 20, 44]","['ZeroDivisionError', -0.16666666666666666, -0.2, -0.125, 1.0, -0.09090909090909091, 0.1, 0.045454545454545456]","[0, -6, -5, -8, 1, -11, 10, 22, 2]","[0, -6, -5, -8, 1, -11, 22]",3,3,19,6,error,5,-7,No-violate,No-violate,error,No-violate,No-violate,0,0,error,0,0
1494,"[-23, -23, -14, -27, 22, -22, -7, -13, -15, 30, -3, 1]","[-7, 30, -22, -14, -23, -27, -15, -23, 22, -13, 1, -3]","[-21, -21, -12, -25, 24, -20, -5, -11, -13, 32, -1, 3]","[-46, -46, -28, -54, 44, -44, -14, -26, -30, 60, -6, 2]","[-0.043478260869565216, -0.043478260869565216, -0.07142857142857142, -0.037037037037037035, 0.045454545454545456, -0.045454545454545456, -0.14285714285714285, -0.07692307692307693, -0.06666666666666667, 0.03333333333333333, -0.3333333333333333, 1.0]","[-23, -23, -14, -27, 22, -22, 2, -7, -13, -15, 30, -3, 1]","[-23, -23, -14, -27, 22, -7, -13, -15, 30, -3, 1]",-94,-94,-70,-188,0.21813098334837466,-92,-72,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
1495,"[20, 2, 4, 3, -9, 23]","[-9, 4, 2, 23, 20, 3]","[22, 4, 6, 5, -7, 25]","[40, 4, 8, 6, -18, 46]","[0.05, 0.5, 0.25, 0.3333333333333333, -0.1111111111111111, 0.043478260869565216]","[20, 2, 4, 2, 3, -9, 23]","[20, 2, 4, 3, 23]",43,43,55,86,1.0657004830917873,45,52,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,1
1496,"[-10, -1, -18, 2, 8, -8, -4, -7, -15, -17, -17, 5, 3]","[-8, -1, 5, -10, -17, 8, 2, -15, -17, 3, -7, -4, -18]","[-8, 1, -16, 4, 10, -6, -2, -5, -13, -15, -15, 7, 5]","[-20, -2, -36, 4, 16, -16, -8, -14, -30, -34, -34, 10, 6]","[-0.1, -1.0, -0.05555555555555555, 0.5, 0.125, -0.125, -0.25, -0.14285714285714285, -0.06666666666666667, -0.058823529411764705, -0.058823529411764705, 0.2, 0.3333333333333333]","[-10, -1, -18, 2, 8, -8, -4, 2, -7, -15, -17, -17, 5, 3]","[-10, -1, 2, 8, -8, -4, -7, -15, -17, -17, 5, 3]",-79,-79,-53,-158,-0.6993930905695613,-77,-61,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
1497,"[-32, -19, 14, -23, -33, 20, -15, 1, 2, 2, -8]","[-23, 20, -8, 2, 14, 2, -32, 1, -33, -19, -15]","[-30, -17, 16, -21, -31, 22, -13, 3, 4, 4, -6]","[-64, -38, 28, -46, -66, 40, -30, 2, 4, 4, -16]","[-0.03125, -0.05263157894736842, 0.07142857142857142, -0.043478260869565216, -0.030303030303030304, 0.05, -0.06666666666666667, 1.0, 0.5, 0.5, -0.125]","[-32, -19, 14, -23, -33, 20, -15, 1, 2, 2, 2, -8]","[-32, 14, -23, -33, 20, -15, 1, 2, 2, -8]",-91,-91,-69,-182,1.7720990346419407,-89,-72,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
1498,"[2, -9, -28, -21, 3, -17, -10, -29, -13, -20, 10]","[-28, -10, -9, -21, 10, 2, -20, 3, -29, -17, -13]","[4, -7, -26, -19, 5, -15, -8, -27, -11, -18, 12]","[4, -18, -56, -42, 6, -34, -20, -58, -26, -40, 20]","[0.5, -0.1111111111111111, -0.03571428571428571, -0.047619047619047616, 0.3333333333333333, -0.058823529411764705, -0.1, -0.034482758620689655, -0.07692307692307693, -0.05, 0.1]","[2, -9, -28, 2, -21, 3, -17, -10, -29, -13, -20, 10]","[2, -9, -28, -21, 3, -17, -10, -29, -13, -20]",-132,-132,-110,-264,0.4186595239333576,-130,-142,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
1499,[],[],[],[],[],[2],[],0,0,0,0,0,2,0,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1500,"[23, -26, 21, -23, 6, 20, -7]","[6, 20, -7, 21, -26, 23, -23]","[25, -24, 23, -21, 8, 22, -5]","[46, -52, 42, -46, 12, 40, -14]","[0.043478260869565216, -0.038461538461538464, 0.047619047619047616, -0.043478260869565216, 0.16666666666666666, 0.05, -0.14285714285714285]","[23, -26, 21, 2, -23, 6, 20, -7]","[23, -26, 21, -23, 6, 20]",14,14,28,28,0.08296703296703295,16,21,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,1
1501,[-17],[-17],[-15],[-34],[-0.058823529411764705],"[2, -17]",[],-17,-17,-15,-34,-0.058823529411764705,-15,0,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
1502,"[-10, -6, -16, -15, -17, 7, 15, 8, 9, 12, -5]","[-10, -5, -17, 7, 8, -16, -15, 15, -6, 12, 9]","[-8, -4, -14, -13, -15, 9, 17, 10, 11, 14, -3]","[-20, -12, -32, -30, -34, 14, 30, 16, 18, 24, -10]","[-0.1, -0.16666666666666666, -0.0625, -0.06666666666666667, -0.058823529411764705, 0.14285714285714285, 0.06666666666666667, 0.125, 0.1111111111111111, 0.08333333333333333, -0.2]","[-10, -6, -16, -15, 2, -17, 7, 15, 8, 9, 12, -5]","[-10, -6, -16, -15, -17, 7, 15, 8, 12, -5]",-18,-18,4,-36,-0.12568860877684412,-16,-27,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
1503,"[-6, 2, 9, -3, 22, 3]","[2, -6, 22, 3, 9, -3]","[-4, 4, 11, -1, 24, 5]","[-12, 4, 18, -6, 44, 6]","[-0.16666666666666666, 0.5, 0.1111111111111111, -0.3333333333333333, 0.045454545454545456, 0.3333333333333333]","[-6, 2, 9, 2, -3, 22, 3]","[-6, 2, -3, 22, 3]",27,27,39,54,0.48989898989898994,29,18,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1504,"[-19, -11, 24, 1, -15, -19]","[-15, -19, -11, -19, 1, 24]","[-17, -9, 26, 3, -13, -17]","[-38, -22, 48, 2, -30, -38]","[-0.05263157894736842, -0.09090909090909091, 0.041666666666666664, 1.0, -0.06666666666666667, -0.05263157894736842]","[-19, -11, 2, 24, 1, -15, -19]","[-19, -11, 24, 1, -19]",-39,-39,-27,-78,0.7788277511961723,-37,-24,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
1505,[],[],[],[],[],[2],[],0,0,0,0,0,2,0,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1506,"[15, -4]","[-4, 15]","[17, -2]","[30, -8]","[0.06666666666666667, -0.25]","[15, -4, 2]",[-4],11,11,15,22,-0.18333333333333335,13,-4,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1507,"[-2, 0, -2, 4, 5, 1, -20, -16, -22, -17]","[-20, -2, -22, -17, 0, 1, -2, 5, -16, 4]","[0, 2, 0, 6, 7, 3, -18, -14, -20, -15]","[-4, 0, -4, 8, 10, 2, -40, -32, -44, -34]","[-0.5, 'ZeroDivisionError', -0.5, 0.25, 0.2, 1.0, -0.05, -0.0625, -0.045454545454545456, -0.058823529411764705]","[-2, 0, -2, 4, 5, 1, 2, -20, -16, -22, -17]","[-2, 0, -2, 4, 5, -20, -16, -22, -17]",-69,-69,-49,-138,error,-67,-70,No-violate,Violate,error,No-violate,No-violate,0,1,error,0,0
1508,"[-11, -4, -27, -10, -10, 10, 13, 9, 18, 5, 11]","[-10, 5, 9, -27, 18, 11, -4, -11, -10, 10, 13]","[-9, -2, -25, -8, -8, 12, 15, 11, 20, 7, 13]","[-22, -8, -54, -20, -20, 20, 26, 18, 36, 10, 22]","[-0.09090909090909091, -0.25, -0.037037037037037035, -0.1, -0.1, 0.1, 0.07692307692307693, 0.1111111111111111, 0.05555555555555555, 0.2, 0.09090909090909091]","[-11, -4, 2, -27, -10, -10, 10, 13, 9, 18, 5, 11]","[-11, -4, -27, -10, 10, 13, 9, 18, 5, 11]",4,4,26,8,0.0565527065527065,6,14,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,1
1509,"[-14, 26, 28, 5, 6, 8, -18, 8, 17, -19, -17, 13, 4]","[26, 8, 4, 28, 17, 13, 8, 6, -18, -19, 5, -14, -17]","[-12, 28, 30, 7, 8, 10, -16, 10, 19, -17, -15, 15, 6]","[-28, 52, 56, 10, 12, 16, -36, 16, 34, -38, -34, 26, 8]","[-0.07142857142857142, 0.038461538461538464, 0.03571428571428571, 0.2, 0.16666666666666666, 0.125, -0.05555555555555555, 0.125, 0.058823529411764705, -0.05263157894736842, -0.058823529411764705, 0.07692307692307693, 0.25]","[-14, 26, 28, 5, 6, 8, -18, 8, 17, -19, -17, 2, 13, 4]","[26, 28, 5, 6, 8, -18, 8, 17, -19, -17, 13, 4]",47,47,73,94,0.8381498618340724,49,61,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,1
1510,"[12, -1, 11, 3, 21, 3, 16, 25, 18, 17, -10, 10, 4, 19]","[25, 12, 3, 4, 21, 19, -1, 18, 11, 3, 10, 16, 17, -10]","[14, 1, 13, 5, 23, 5, 18, 27, 20, 19, -8, 12, 6, 21]","[24, -2, 22, 6, 42, 6, 32, 50, 36, 34, -20, 20, 8, 38]","[0.08333333333333333, -1.0, 0.09090909090909091, 0.3333333333333333, 0.047619047619047616, 0.3333333333333333, 0.0625, 0.04, 0.05555555555555555, 0.058823529411764705, -0.1, 0.1, 0.25, 0.05263157894736842]","[12, -1, 11, 2, 3, 21, 3, 16, 25, 18, 17, -10, 10, 4, 19]","[12, -1, 11, 3, 21, 3, 16, 18, 17, -10, 10, 4, 19]",148,148,176,296,0.40803880244282725,150,123,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1511,"[15, 2, -24, -24, -9, 0, 18, 21, 21, -12]","[18, 0, 15, -12, 2, 21, 21, -24, -9, -24]","[17, 4, -22, -22, -7, 2, 20, 23, 23, -10]","[30, 4, -48, -48, -18, 0, 36, 42, 42, -24]","[0.06666666666666667, 0.5, -0.041666666666666664, -0.041666666666666664, -0.1111111111111111, 'ZeroDivisionError', 0.05555555555555555, 0.047619047619047616, 0.047619047619047616, -0.08333333333333333]","[15, 2, -24, -24, -9, 0, 18, 2, 21, 21, -12]","[15, 2, -24, -24, -9, 0, 18, 21, -12]",8,8,28,16,error,10,-13,No-violate,No-violate,error,No-violate,No-violate,0,0,error,0,0
1512,"[7, -6, -13, -8, -10, -10, 6, -23, 10, 2, 20, 5]","[-10, -13, 2, 20, 5, -6, -10, 7, -23, -8, 6, 10]","[9, -4, -11, -6, -8, -8, 8, -21, 12, 4, 22, 7]","[14, -12, -26, -16, -20, -20, 12, -46, 20, 4, 40, 10]","[0.14285714285714285, -0.16666666666666666, -0.07692307692307693, -0.125, -0.1, -0.1, 0.16666666666666666, -0.043478260869565216, 0.1, 0.5, 0.05, 0.2]","[7, -6, -13, 2, -8, -10, -10, 6, -23, 10, 2, 20, 5]","[7, -6, -13, -8, -10, -10, 6, -23, 10, 2, 5]",-20,-20,4,-40,0.5474558050645006,-18,-40,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
1513,"[-1, 16, -14, 22, -4]","[16, -4, -1, -14, 22]","[1, 18, -12, 24, -2]","[-2, 32, -28, 44, -8]","[-1.0, 0.0625, -0.07142857142857142, 0.045454545454545456, -0.25]","[-1, 16, -14, 22, 2, -4]","[-1, 16, -14, 22]",19,19,29,38,-1.213474025974026,21,23,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,1
1514,"[-17, 3, 12, -4, -10, -18]","[12, -18, 3, -10, -17, -4]","[-15, 5, 14, -2, -8, -16]","[-34, 6, 24, -8, -20, -36]","[-0.058823529411764705, 0.3333333333333333, 0.08333333333333333, -0.25, -0.1, -0.05555555555555555]","[-17, 3, 12, -4, 2, -10, -18]","[3, 12, -4, -10, -18]",-34,-34,-22,-68,-0.04771241830065365,-32,-17,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
1515,"[22, 4, 2, 9]","[2, 4, 22, 9]","[24, 6, 4, 11]","[44, 8, 4, 18]","[0.045454545454545456, 0.25, 0.5, 0.1111111111111111]","[22, 4, 2, 2, 9]","[22, 4, 2]",37,37,45,74,0.9065656565656566,39,28,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1516,"[13, -15, -18, -21, 17, 17, 29, 1]","[17, -21, 29, 1, -18, -15, 17, 13]","[15, -13, -16, -19, 19, 19, 31, 3]","[26, -30, -36, -42, 34, 34, 58, 2]","[0.07692307692307693, -0.06666666666666667, -0.05555555555555555, -0.047619047619047616, 0.058823529411764705, 0.058823529411764705, 0.034482758620689655, 1.0]","[13, -15, -18, -21, 17, 17, 29, 1, 2]","[13, -18, -21, 17, 17, 29, 1]",23,23,39,46,1.0592116245260261,25,38,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,1
1517,"[-9, -27]","[-27, -9]","[-7, -25]","[-18, -54]","[-0.1111111111111111, -0.037037037037037035]","[2, -9, -27]",[-9],-36,-36,-32,-72,-0.14814814814814814,-34,-9,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
1518,"[-15, -6, 13, -4, -2, 7, -5, 5, 3, -9, 13, 5, 4, 1]","[5, 5, 1, -5, 4, -6, 3, 7, 13, -9, -4, 13, -2, -15]","[-13, -4, 15, -2, 0, 9, -3, 7, 5, -7, 15, 7, 6, 3]","[-30, -12, 26, -8, -4, 14, -10, 10, 6, -18, 26, 10, 8, 2]","[-0.06666666666666667, -0.16666666666666666, 0.07692307692307693, -0.25, -0.5, 0.14285714285714285, -0.2, 0.2, 0.3333333333333333, -0.1111111111111111, 0.07692307692307693, 0.2, 0.25, 1.0]","[-15, -6, 13, -4, -2, 7, -5, 5, 3, -9, 2, 13, 5, 4, 1]","[-15, -6, 13, -4, -2, 7, -5, 5, 3, -9, 13, 4, 1]",10,10,38,20,0.9855921855921856,12,5,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1519,"[7, -8, -7]","[-8, 7, -7]","[9, -6, -5]","[14, -16, -14]","[0.14285714285714285, -0.125, -0.14285714285714285]","[7, 2, -8, -7]","[7, -7]",-8,-8,-2,-16,-0.125,-6,0,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
1520,"[-12, -25, 13, -23, -23, -15, 2, 3, 32]","[2, 3, -23, -12, -25, 13, -23, 32, -15]","[-10, -23, 15, -21, -21, -13, 4, 5, 34]","[-24, -50, 26, -46, -46, -30, 4, 6, 64]","[-0.08333333333333333, -0.04, 0.07692307692307693, -0.043478260869565216, -0.043478260869565216, -0.06666666666666667, 0.5, 0.3333333333333333, 0.03125]","[-12, -25, 13, -23, -23, -15, 2, 3, 32, 2]","[-12, 13, -23, -23, -15, 2, 3, 32]",-48,-48,-30,-96,0.6645498885172798,-46,-23,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
1521,"[-5, 1, -21, 5, 14, 4, 18, -16, -17, -8, 13, -5, 8]","[-21, -5, 4, 18, 5, 13, 14, -16, -17, -5, 8, -8, 1]","[-3, 3, -19, 7, 16, 6, 20, -14, -15, -6, 15, -3, 10]","[-10, 2, -42, 10, 28, 8, 36, -32, -34, -16, 26, -10, 16]","[-0.2, 1.0, -0.047619047619047616, 0.2, 0.07142857142857142, 0.25, 0.05555555555555555, -0.0625, -0.058823529411764705, -0.125, 0.07692307692307693, -0.2, 0.125]","[-5, 1, -21, 5, 14, 4, 18, -16, 2, -17, -8, 13, -5, 8]","[-5, 1, -21, 5, 14, 18, -16, -17, -8, 13, -5, 8]",-9,-9,17,-18,1.0849646268763915,-7,-13,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
1522,"[6, 10, -9, 13, -26, -21, 7, -11, -17, -14, 1, -13, -24, -23]","[-24, -13, 10, 13, 1, -14, 6, -21, -11, 7, -26, -23, -17, -9]","[8, 12, -7, 15, -24, -19, 9, -9, -15, -12, 3, -11, -22, -21]","[12, 20, -18, 26, -52, -42, 14, -22, -34, -28, 2, -26, -48, -46]","[0.16666666666666666, 0.1, -0.1111111111111111, 0.07692307692307693, -0.038461538461538464, -0.047619047619047616, 0.14285714285714285, -0.09090909090909091, -0.058823529411764705, -0.07142857142857142, 1.0, -0.07692307692307693, -0.041666666666666664, -0.043478260869565216]","[6, 2, 10, -9, 13, -26, -21, 7, -11, -17, -14, 1, -13, -24, -23]","[6, 10, -9, 13, -26, -21, 7, -11, -17, -14, 1, -24, -23]",-121,-121,-93,-242,0.9060259930464535,-119,-108,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
1523,"[-21, 1, -20, -13]","[-21, 1, -13, -20]","[-19, 3, -18, -11]","[-42, 2, -40, -26]","[-0.047619047619047616, 1.0, -0.05, -0.07692307692307693]","[-21, 1, -20, -13, 2]","[-21, -20, -13]",-53,-53,-45,-106,0.8254578754578754,-51,-54,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
1524,"[-17, -8, -5, -16, -13, 3, 7, 4, -23, -20]","[3, -17, -13, -16, -5, -23, 7, 4, -20, -8]","[-15, -6, -3, -14, -11, 5, 9, 6, -21, -18]","[-34, -16, -10, -32, -26, 6, 14, 8, -46, -40]","[-0.058823529411764705, -0.125, -0.2, -0.0625, -0.07692307692307693, 0.3333333333333333, 0.14285714285714285, 0.25, -0.043478260869565216, -0.05]","[-17, -8, -5, 2, -16, -13, 3, 7, 4, -23, -20]","[-17, -8, -5, -16, 3, 7, 4, -23, -20]",-88,-88,-68,-176,0.10946560898606929,-86,-75,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
1525,"[-25, 2, -15, -16, -3, 11, 7, 5, 8, -4, -28, -28, -1]","[-3, 7, -15, -16, 11, -4, -28, 8, 2, 5, -25, -28, -1]","[-23, 4, -13, -14, -1, 13, 9, 7, 10, -2, -26, -26, 1]","[-50, 4, -30, -32, -6, 22, 14, 10, 16, -8, -56, -56, -2]","[-0.04, 0.5, -0.06666666666666667, -0.0625, -0.3333333333333333, 0.09090909090909091, 0.14285714285714285, 0.2, 0.125, -0.25, -0.03571428571428571, -0.03571428571428571, -1.0]","[-25, 2, -15, -16, -3, 11, 7, 5, 2, 8, -4, -28, -28, -1]","[-25, 2, -15, -16, -3, 7, 5, 8, -4, -28, -28, -1]",-87,-87,-61,-174,-0.7651623376623375,-85,-98,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
1526,"[-7, 2, 10, 4, 7, -13, 9]","[10, 2, -13, 9, 7, -7, 4]","[-5, 4, 12, 6, 9, -11, 11]","[-14, 4, 20, 8, 14, -26, 18]","[-0.14285714285714285, 0.5, 0.1, 0.25, 0.14285714285714285, -0.07692307692307693, 0.1111111111111111]","[-7, 2, 2, 10, 4, 7, -13, 9]","[-7, 2, 4, 7, -13, 9]",12,12,26,24,0.8841880341880344,14,2,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1527,"[22, -13, 1, 0, -5, 5, 3, -9, 8]","[5, -9, 3, -13, 22, 1, 0, 8, -5]","[24, -11, 3, 2, -3, 7, 5, -7, 10]","[44, -26, 2, 0, -10, 10, 6, -18, 16]","[0.045454545454545456, -0.07692307692307693, 1.0, 'ZeroDivisionError', -0.2, 0.2, 0.3333333333333333, -0.1111111111111111, 0.125]","[22, -13, 1, 0, -5, 5, 2, 3, -9, 8]","[22, -13, 1, 0, -5, 5, -9, 8]",12,12,30,24,error,14,9,No-violate,No-violate,error,No-violate,No-violate,0,0,error,0,0
1528,"[-23, -11, -12, 9, -23, -21, 14, 5, -25, -4, 2, -14]","[-23, -4, 14, -11, -21, 2, 9, -12, -14, 5, -23, -25]","[-21, -9, -10, 11, -21, -19, 16, 7, -23, -2, 4, -12]","[-46, -22, -24, 18, -46, -42, 28, 10, -50, -8, 4, -28]","[-0.043478260869565216, -0.09090909090909091, -0.08333333333333333, 0.1111111111111111, -0.043478260869565216, -0.047619047619047616, 0.07142857142857142, 0.2, -0.04, -0.25, 0.5, -0.07142857142857142]","[-23, -11, -12, 9, -23, -21, 14, 5, 2, -25, -4, 2, -14]","[-23, -11, -12, 9, -23, -21, 14, 5, -25, -4, -14]",-103,-103,-79,-206,0.2122931175105088,-101,-105,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
1529,"[8, 3, -23, 1, -14, -22, -24, -25, -14, 1, -9, 20, 13, -6]","[-23, 3, -6, 1, 13, -24, 8, -22, -9, -14, -14, -25, 1, 20]","[10, 5, -21, 3, -12, -20, -22, -23, -12, 3, -7, 22, 15, -4]","[16, 6, -46, 2, -28, -44, -48, -50, -28, 2, -18, 40, 26, -12]","[0.125, 0.3333333333333333, -0.043478260869565216, 1.0, -0.07142857142857142, -0.045454545454545456, -0.041666666666666664, -0.04, -0.07142857142857142, 1.0, -0.1111111111111111, 0.05, 0.07692307692307693, -0.16666666666666666]","[8, 3, -23, 1, -14, -22, -24, 2, -25, -14, 1, -9, 20, 13, -6]","[8, 3, -23, 1, -14, -22, -24, -25, -14, 1, 20, 13, -6]",-91,-91,-63,-182,1.9940220166307123,-89,-82,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
1530,"[-3, -20, 18, 5, 16, 16, 7, -16, -4, 18, -3, 12]","[16, 18, 7, 12, -20, -16, 5, -3, 16, 18, -3, -4]","[-1, -18, 20, 7, 18, 18, 9, -14, -2, 20, -1, 14]","[-6, -40, 36, 10, 32, 32, 14, -32, -8, 36, -6, 24]","[-0.3333333333333333, -0.05, 0.05555555555555555, 0.2, 0.0625, 0.0625, 0.14285714285714285, -0.0625, -0.25, 0.05555555555555555, -0.3333333333333333, 0.08333333333333333]","[-3, -20, 18, 5, 16, 16, 7, -16, -4, 18, -3, 12, 2]","[-3, -20, 18, 5, 16, 7, -16, -4, 18, -3, 12]",46,46,70,92,-0.36686507936507934,48,30,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1531,[5],[5],[7],[10],[0.2],"[2, 5]",[],5,5,7,10,0.2,7,0,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1532,"[-10, 27, -8, 1, 2, 15, -8, -9, 4]","[-10, 15, -8, 4, 27, 1, 2, -8, -9]","[-8, 29, -6, 3, 4, 17, -6, -7, 6]","[-20, 54, -16, 2, 4, 30, -16, -18, 8]","[-0.1, 0.037037037037037035, -0.125, 1.0, 0.5, 0.06666666666666667, -0.125, -0.1111111111111111, 0.25]","[-10, 27, 2, -8, 1, 2, 15, -8, -9, 4]","[-10, 27, -8, 2, 15, -8, -9, 4]",14,14,32,28,1.3925925925925926,16,13,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1533,"[10, 14, -2, 13, -19, -17, 13, 10, -4, 13, -27, -17]","[13, -2, 14, -17, -4, 10, -17, 13, 10, -27, 13, -19]","[12, 16, 0, 15, -17, -15, 15, 12, -2, 15, -25, -15]","[20, 28, -4, 26, -38, -34, 26, 20, -8, 26, -54, -34]","[0.1, 0.07142857142857142, -0.5, 0.07692307692307693, -0.05263157894736842, -0.058823529411764705, 0.07692307692307693, 0.1, -0.25, 0.07692307692307693, -0.037037037037037035, -0.058823529411764705]","[10, 14, -2, 13, -19, 2, -17, 13, 10, -4, 13, -27, -17]","[10, 14, 13, -19, -17, 13, 10, -4, 13, -27, -17]",-13,-13,11,-26,-0.4551178726101327,-11,-11,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
1534,"[4, 18, 24, 24, 20, 14]","[4, 20, 18, 24, 14, 24]","[6, 20, 26, 26, 22, 16]","[8, 36, 48, 48, 40, 28]","[0.25, 0.05555555555555555, 0.041666666666666664, 0.041666666666666664, 0.05, 0.07142857142857142]","[4, 18, 24, 24, 2, 20, 14]","[4, 18, 24, 24, 20]",104,104,116,208,0.5103174603174604,106,90,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1535,"[18, 10, -13, -30, 29, -14, -1, -5, -11]","[-1, 18, -14, -5, -13, 29, 10, -11, -30]","[20, 12, -11, -28, 31, -12, 1, -3, -9]","[36, 20, -26, -60, 58, -28, -2, -10, -22]","[0.05555555555555555, 0.1, -0.07692307692307693, -0.03333333333333333, 0.034482758620689655, -0.07142857142857142, -1.0, -0.2, -0.09090909090909091]","[18, 10, -13, -30, 29, -14, 2, -1, -5, -11]","[18, 10, -13, -30, 29, -14, -1, -11]",-17,-17,1,-34,-1.2825557584178273,-15,-12,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
