,td,ttd_mr_per,ttd_mr_add,ttd_mr_mul,ttd_mr_inv,ttd_mr_inc,ttd_mr_exc,td_output,ttd_output_mr_per,ttd_output_mr_add,ttd_output_mr_mul,ttd_output_mr_inv,ttd_output_mr_inc,ttd_output_mr_exc,vs_str_mr_add,vs_str_mr_mul,vs_str_mr_inv,vs_str_mr_inc,vs_str_mr_exc,vs_mr_add,vs_mr_mul,vs_mr_inv,vs_mr_inc,vs_mr_exc
167,"[-3, -3, 6, 10, 13, 18]","[-3, -3, 6, 10, 13, 18]","[-1, -1, 8, 12, 15, 20]","[-6, -6, 12, 20, 26, 36]","[-0.3333333333333333, -0.3333333333333333, 0.05555555555555555, 0.07692307692307693, 0.1, 0.16666666666666666]","[-3, -3, 2, 6, 10, 13, 18]","[-3, 6, 10, 13, 18]",8.0,8.0,10.0,16.0,0.06623931623931624,6.0,10,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
168,"[-28, -21, -20, -11, -3, 14]","[-28, -21, -20, -11, -3, 14]","[-26, -19, -18, -9, -1, 16]","[-56, -42, -40, -22, -6, 28]","[-0.3333333333333333, -0.09090909090909091, -0.05, -0.047619047619047616, -0.03571428571428571, 0.07142857142857142]","[-28, -21, -20, -11, -3, 2, 14]","[-28, -21, -20, -11, 14]",-15.5,-15.5,-13.5,-31.0,-0.04880952380952381,-11.0,-20,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
169,"[-16, -11, -11, -9, -4, -3, -2, 0, 3, 7, 15]","[-16, -11, -11, -9, -4, -3, -2, 0, 3, 7, 15]","[-14, -9, -9, -7, -2, -1, 0, 2, 5, 9, 17]","[-32, -22, -22, -18, -8, -6, -4, 0, 6, 14, 30]","[0.14285714285714285, 'ZeroDivisionError', -0.09090909090909091, -0.3333333333333333, -0.09090909090909091, -0.0625, -0.1111111111111111, -0.25, 0.06666666666666667, -0.5, 0.3333333333333333]","[-16, -11, -11, -9, -4, -3, -2, 0, 2, 3, 7, 15]","[-16, -11, -11, -9, -4, -3, -2, 0, 3, 15]",-3,-3,-1,-6,error,-2.5,-3.5,No-violate,Violate,error,No-violate,No-violate,0,1,error,0,0
170,[24],[24],[26],[48],[0.041666666666666664],"[2, 24]",[],24,24,26,48,0.041666666666666664,13.0,error,No-violate,No-violate,No-violate,Violate,error,0,0,0,1,error
171,[],[],[],[],[],[2],[],error,error,error,error,error,2.0,error,error,error,error,error,error,error,error,error,error,error
172,"[-21, -17, -15, -11, -4, -2, -2, -1, 3, 6, 8, 9]","[-21, -17, -15, -11, -4, -2, -2, -1, 3, 6, 8, 9]","[-19, -15, -13, -9, -2, 0, 0, 1, 5, 8, 10, 11]","[-42, -34, -30, -22, -8, -4, -4, -2, 6, 12, 16, 18]","[-1.0, -0.5, -0.5, -0.25, -0.09090909090909091, -0.06666666666666667, -0.058823529411764705, -0.047619047619047616, 0.1111111111111111, 0.125, 0.16666666666666666, 0.3333333333333333]","[-21, -17, -15, -11, -4, -2, -2, -1, 2, 3, 6, 8, 9]","[-21, -17, -15, -11, -4, -2, -1, 3, 6, 8, 9]",-2.0,-2.0,0.0,-4.0,-0.06274509803921569,-2.0,-2,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
173,"[-16, -3, 5, 13, 17, 21]","[-16, -3, 5, 13, 17, 21]","[-14, -1, 7, 15, 19, 23]","[-32, -6, 10, 26, 34, 42]","[-0.3333333333333333, -0.0625, 0.047619047619047616, 0.058823529411764705, 0.07692307692307693, 0.2]","[-16, -3, 2, 5, 13, 17, 21]","[-16, -3, 5, 17, 21]",9.0,9.0,11.0,18.0,0.05322128851540616,5.0,5,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
174,[13],[13],[15],[26],[0.07692307692307693],"[2, 13]",[],13,13,15,26,0.07692307692307693,7.5,error,No-violate,No-violate,No-violate,Violate,error,0,0,0,1,error
175,[],[],[],[],[],[2],[],error,error,error,error,error,2.0,error,error,error,error,error,error,error,error,error,error,error
176,"[-1, 3, 4, 6, 16]","[-1, 3, 4, 6, 16]","[1, 5, 6, 8, 18]","[-2, 6, 8, 12, 32]","[-1.0, 0.0625, 0.16666666666666666, 0.25, 0.3333333333333333]","[-1, 2, 3, 4, 6, 16]","[3, 4, 6, 16]",4,4,6,8,0.16666666666666666,3.5,5.0,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
177,"[-21, 15, 17, 29]","[-21, 15, 17, 29]","[-19, 17, 19, 31]","[-42, 30, 34, 58]","[-0.047619047619047616, 0.034482758620689655, 0.058823529411764705, 0.06666666666666667]","[-21, 2, 15, 17, 29]","[-21, 17, 29]",16.0,16.0,18.0,32.0,0.04665314401622718,15.0,17,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
178,"[-32, -30, -11, -5, -2, 1, 2, 10, 12, 13, 27, 27, 28]","[-32, -30, -11, -5, -2, 1, 2, 10, 12, 13, 27, 27, 28]","[-30, -28, -9, -3, 0, 3, 4, 12, 14, 15, 29, 29, 30]","[-64, -60, -22, -10, -4, 2, 4, 20, 24, 26, 54, 54, 56]","[-0.5, -0.2, -0.09090909090909091, -0.03333333333333333, -0.03125, 0.03571428571428571, 0.037037037037037035, 0.037037037037037035, 0.07692307692307693, 0.08333333333333333, 0.1, 0.5, 1.0]","[-32, -30, -11, -5, -2, 1, 2, 2, 10, 12, 13, 27, 27, 28]","[-32, -30, -5, -2, 1, 2, 10, 12, 13, 27, 27, 28]",2,2,4,4,0.037037037037037035,2.0,6.0,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,1
179,"[-3, 18]","[-3, 18]","[-1, 20]","[-6, 36]","[-0.3333333333333333, 0.05555555555555555]","[-3, 2, 18]",[-3],7.5,7.5,9.5,15.0,-0.1388888888888889,2.0,-3,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
180,"[-16, -11, -3, -3, 1, 9, 14, 15, 18]","[-16, -11, -3, -3, 1, 9, 14, 15, 18]","[-14, -9, -1, -1, 3, 11, 16, 17, 20]","[-32, -22, -6, -6, 2, 18, 28, 30, 36]","[-0.3333333333333333, -0.3333333333333333, -0.09090909090909091, -0.0625, 0.05555555555555555, 0.06666666666666667, 0.07142857142857142, 0.1111111111111111, 1.0]","[-16, -11, -3, -3, 1, 2, 9, 14, 15, 18]","[-16, -3, -3, 1, 9, 14, 15, 18]",1,1,3,2,0.05555555555555555,1.5,5.0,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,1
181,"[-18, 3]","[-18, 3]","[-16, 5]","[-36, 6]","[-0.05555555555555555, 0.3333333333333333]","[-18, 2, 3]",[3],-7.5,-7.5,-5.5,-15.0,0.1388888888888889,2.0,3,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
182,"[-15, -12, -3, 0, 1, 2, 2, 7, 9]","[-15, -12, -3, 0, 1, 2, 2, 7, 9]","[-13, -10, -1, 2, 3, 4, 4, 9, 11]","[-30, -24, -6, 0, 2, 4, 4, 14, 18]","[1.0, 0.5, -0.08333333333333333, 0.5, -0.3333333333333333, -0.06666666666666667, 'ZeroDivisionError', 0.14285714285714285, 0.1111111111111111]","[-15, -12, -3, 0, 1, 2, 2, 2, 7, 9]","[-15, -12, -3, 1, 2, 2, 7, 9]",1,1,3,2,error,1.5,1.5,No-violate,No-violate,error,No-violate,Violate,0,0,error,0,1
183,"[-14, 15]","[-14, 15]","[-12, 17]","[-28, 30]","[-0.07142857142857142, 0.06666666666666667]","[-14, 2, 15]",[15],0.5,0.5,2.5,1.0,-0.0023809523809523794,2.0,15,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,1
184,"[-7, -4, -4, -2, 4, 5, 6, 7, 9, 12, 14, 15, 16]","[-7, -4, -4, -2, 4, 5, 6, 7, 9, 12, 14, 15, 16]","[-5, -2, -2, 0, 6, 7, 8, 9, 11, 14, 16, 17, 18]","[-14, -8, -8, -4, 8, 10, 12, 14, 18, 24, 28, 30, 32]","[-0.5, -0.25, -0.25, -0.14285714285714285, 0.0625, 0.06666666666666667, 0.07142857142857142, 0.08333333333333333, 0.1111111111111111, 0.14285714285714285, 0.16666666666666666, 0.2, 0.25]","[-7, -4, -4, -2, 2, 4, 5, 6, 7, 9, 12, 14, 15, 16]","[-7, -4, -4, -2, 4, 5, 6, 9, 12, 14, 15, 16]",6,6,8,12,0.07142857142857142,5.5,5.5,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
185,[],[],[],[],[],[2],[],error,error,error,error,error,2.0,error,error,error,error,error,error,error,error,error,error,error
186,"[2, 7, 21, 27]","[2, 7, 21, 27]","[4, 9, 23, 29]","[4, 14, 42, 54]","[0.037037037037037035, 0.047619047619047616, 0.14285714285714285, 0.5]","[2, 2, 7, 21, 27]","[2, 7, 27]",14.0,14.0,16.0,28.0,0.09523809523809523,7.0,7,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
187,"[-14, -14, -11, -10, -7, 6, 7, 13, 15]","[-14, -14, -11, -10, -7, 6, 7, 13, 15]","[-12, -12, -9, -8, -5, 8, 9, 15, 17]","[-28, -28, -22, -20, -14, 12, 14, 26, 30]","[-0.14285714285714285, -0.1, -0.09090909090909091, -0.07142857142857142, -0.07142857142857142, 0.06666666666666667, 0.07692307692307693, 0.14285714285714285, 0.16666666666666666]","[-14, -14, -11, -10, -7, 2, 6, 7, 13, 15]","[-14, -14, -11, -10, 6, 7, 13, 15]",-7,-7,-5,-14,-0.07142857142857142,-2.5,-2.0,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
188,[7],[7],[9],[14],[0.14285714285714285],"[2, 7]",[],7,7,9,14,0.14285714285714285,4.5,error,No-violate,No-violate,No-violate,Violate,error,0,0,0,1,error
189,"[-9, -6, -3, -2, 8, 9, 9, 13, 13, 15, 15]","[-9, -6, -3, -2, 8, 9, 9, 13, 13, 15, 15]","[-7, -4, -1, 0, 10, 11, 11, 15, 15, 17, 17]","[-18, -12, -6, -4, 16, 18, 18, 26, 26, 30, 30]","[-0.5, -0.3333333333333333, -0.16666666666666666, -0.1111111111111111, 0.06666666666666667, 0.06666666666666667, 0.07692307692307693, 0.07692307692307693, 0.1111111111111111, 0.1111111111111111, 0.125]","[-9, -6, -3, -2, 2, 8, 9, 9, 13, 13, 15, 15]","[-9, -6, -3, -2, 8, 9, 9, 13, 15, 15]",9,9,11,18,0.06666666666666667,8.5,8.5,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
190,"[-16, -13, -9, -7, -5, -3, 3, 4, 4, 8, 10, 16, 16]","[-16, -13, -9, -7, -5, -3, 3, 4, 4, 8, 10, 16, 16]","[-14, -11, -7, -5, -3, -1, 5, 6, 6, 10, 12, 18, 18]","[-32, -26, -18, -14, -10, -6, 6, 8, 8, 16, 20, 32, 32]","[-0.3333333333333333, -0.2, -0.14285714285714285, -0.1111111111111111, -0.07692307692307693, -0.0625, 0.0625, 0.0625, 0.1, 0.125, 0.25, 0.25, 0.3333333333333333]","[-16, -13, -9, -7, -5, -3, 2, 3, 4, 4, 8, 10, 16, 16]","[-16, -13, -9, -7, -5, -3, 3, 4, 4, 8, 16, 16]",3,3,5,6,0.0625,2.5,0.0,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
191,"[-20, -16, -11, 0, 11, 20, 22]","[-20, -16, -11, 0, 11, 20, 22]","[-18, -14, -9, 2, 13, 22, 24]","[-40, -32, -22, 0, 22, 40, 44]","['ZeroDivisionError', -0.09090909090909091, 0.045454545454545456, -0.0625, -0.05, 0.05, 0.09090909090909091]","[-20, -16, -11, 0, 2, 11, 20, 22]","[-16, -11, 0, 11, 20, 22]",0,0,2,0,error,1.0,5.5,No-violate,No-violate,error,No-violate,Violate,0,0,error,0,1
192,"[-15, -2, 1, 6, 14, 15, 19, 22]","[-15, -2, 1, 6, 14, 15, 19, 22]","[-13, 0, 3, 8, 16, 17, 21, 24]","[-30, -4, 2, 12, 28, 30, 38, 44]","[-0.5, -0.06666666666666667, 0.045454545454545456, 0.05263157894736842, 0.06666666666666667, 0.07142857142857142, 0.16666666666666666, 1.0]","[-15, -2, 1, 2, 6, 14, 15, 19, 22]","[-2, 1, 6, 14, 15, 19, 22]",10.0,10.0,12.0,20.0,0.05964912280701754,6.0,14,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
193,"[-34, -32, -32, -23, -16, -12, -9, -8, -5, 9, 18, 19, 22, 28]","[-34, -32, -32, -23, -16, -12, -9, -8, -5, 9, 18, 19, 22, 28]","[-32, -30, -30, -21, -14, -10, -7, -6, -3, 11, 20, 21, 24, 30]","[-68, -64, -64, -46, -32, -24, -18, -16, -10, 18, 36, 38, 44, 56]","[-0.2, -0.125, -0.1111111111111111, -0.08333333333333333, -0.0625, -0.043478260869565216, -0.03125, -0.03125, -0.029411764705882353, 0.03571428571428571, 0.045454545454545456, 0.05263157894736842, 0.05555555555555555, 0.1111111111111111]","[-34, -32, -32, -23, -16, -12, -9, -8, -5, 2, 9, 18, 19, 22, 28]","[-34, -32, -32, -23, -16, -12, -9, -8, -5, 9, 18, 22, 28]",-8.5,-8.5,-6.5,-17.0,-0.03125,-8.0,-9,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
194,"[-24, -22, -19, -16, -6, -2, -2, 3, 10, 23, 25, 25, 27]","[-24, -22, -19, -16, -6, -2, -2, 3, 10, 23, 25, 25, 27]","[-22, -20, -17, -14, -4, 0, 0, 5, 12, 25, 27, 27, 29]","[-48, -44, -38, -32, -12, -4, -4, 6, 20, 46, 50, 50, 54]","[-0.5, -0.5, -0.16666666666666666, -0.0625, -0.05263157894736842, -0.045454545454545456, -0.041666666666666664, 0.037037037037037035, 0.04, 0.04, 0.043478260869565216, 0.1, 0.3333333333333333]","[-24, -22, -19, -16, -6, -2, -2, 2, 3, 10, 23, 25, 25, 27]","[-22, -19, -16, -6, -2, -2, 3, 10, 23, 25, 25, 27]",-2,-2,0,-4,-0.041666666666666664,0.0,0.5,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
195,[],[],[],[],[],[2],[],error,error,error,error,error,2.0,error,error,error,error,error,error,error,error,error,error,error
196,[],[],[],[],[],[2],[],error,error,error,error,error,2.0,error,error,error,error,error,error,error,error,error,error,error
197,"[-31, -16, -10, -3, 2, 4, 6, 6, 9, 15, 16]","[-31, -16, -10, -3, 2, 4, 6, 6, 9, 15, 16]","[-29, -14, -8, -1, 4, 6, 8, 8, 11, 17, 18]","[-62, -32, -20, -6, 4, 8, 12, 12, 18, 30, 32]","[-0.3333333333333333, -0.1, -0.0625, -0.03225806451612903, 0.0625, 0.06666666666666667, 0.1111111111111111, 0.16666666666666666, 0.16666666666666666, 0.25, 0.5]","[-31, -16, -10, -3, 2, 2, 4, 6, 6, 9, 15, 16]","[-31, -16, -10, 2, 4, 6, 6, 9, 15, 16]",4,4,6,8,0.06666666666666667,3.0,5.0,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
198,[],[],[],[],[],[2],[],error,error,error,error,error,2.0,error,error,error,error,error,error,error,error,error,error,error
199,"[-13, -1, 8, 19, 20]","[-13, -1, 8, 19, 20]","[-11, 1, 10, 21, 22]","[-26, -2, 16, 38, 40]","[-1.0, -0.07692307692307693, 0.05, 0.05263157894736842, 0.125]","[-13, -1, 2, 8, 19, 20]","[-1, 8, 19, 20]",8,8,10,16,0.05,5.0,13.5,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
200,"[-21, -15, 4]","[-21, -15, 4]","[-19, -13, 6]","[-42, -30, 8]","[-0.06666666666666667, -0.047619047619047616, 0.25]","[-21, -15, 2, 4]","[-15, 4]",-15,-15,-13,-30,-0.047619047619047616,-6.5,-5.5,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
201,"[-24, -2, 4]","[-24, -2, 4]","[-22, 0, 6]","[-48, -4, 8]","[-0.5, -0.041666666666666664, 0.25]","[-24, -2, 2, 4]","[-2, 4]",-2,-2,0,-4,-0.041666666666666664,0.0,1.0,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
202,"[-22, -12]","[-22, -12]","[-20, -10]","[-44, -24]","[-0.08333333333333333, -0.045454545454545456]","[-22, -12, 2]",[-22],-17.0,-17.0,-15.0,-34.0,-0.06439393939393939,-12.0,-22,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
203,[22],[22],[24],[44],[0.045454545454545456],"[2, 22]",[],22,22,24,44,0.045454545454545456,12.0,error,No-violate,No-violate,No-violate,Violate,error,0,0,0,1,error
204,"[-13, 6, 9, 14]","[-13, 6, 9, 14]","[-11, 8, 11, 16]","[-26, 12, 18, 28]","[-0.07692307692307693, 0.07142857142857142, 0.1111111111111111, 0.16666666666666666]","[-13, 2, 6, 9, 14]","[-13, 9, 14]",7.5,7.5,9.5,15.0,0.09126984126984126,6.0,9,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
205,"[-16, -15, -11, -11, -10, -7, -7, 11, 12, 16, 21, 21, 21, 28]","[-16, -15, -11, -11, -10, -7, -7, 11, 12, 16, 21, 21, 21, 28]","[-14, -13, -9, -9, -8, -5, -5, 13, 14, 18, 23, 23, 23, 30]","[-32, -30, -22, -22, -20, -14, -14, 22, 24, 32, 42, 42, 42, 56]","[-0.14285714285714285, -0.14285714285714285, -0.1, -0.09090909090909091, -0.09090909090909091, -0.06666666666666667, -0.0625, 0.03571428571428571, 0.047619047619047616, 0.047619047619047616, 0.047619047619047616, 0.0625, 0.08333333333333333, 0.09090909090909091]","[-16, -15, -11, -11, -10, -7, -7, 2, 11, 12, 16, 21, 21, 21, 28]","[-16, -15, -11, -11, -10, -7, 11, 12, 16, 21, 21, 21, 28]",2.0,2.0,4.0,4.0,-0.013392857142857144,2.0,11,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,1
206,"[-2, 3, 3, 5, 11, 14, 18]","[-2, 3, 3, 5, 11, 14, 18]","[0, 5, 5, 7, 13, 16, 20]","[-4, 6, 6, 10, 22, 28, 36]","[-0.5, 0.05555555555555555, 0.07142857142857142, 0.09090909090909091, 0.2, 0.3333333333333333, 0.3333333333333333]","[-2, 2, 3, 3, 5, 11, 14, 18]","[-2, 3, 3, 5, 14, 18]",5,5,7,10,0.09090909090909091,4.0,4.0,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
207,"[-30, -23, -21, -13, 5, 10, 11, 12, 15, 19, 20]","[-30, -23, -21, -13, 5, 10, 11, 12, 15, 19, 20]","[-28, -21, -19, -11, 7, 12, 13, 14, 17, 21, 22]","[-60, -46, -42, -26, 10, 20, 22, 24, 30, 38, 40]","[-0.07692307692307693, -0.047619047619047616, -0.043478260869565216, -0.03333333333333333, 0.05, 0.05263157894736842, 0.06666666666666667, 0.08333333333333333, 0.09090909090909091, 0.1, 0.2]","[-30, -23, -21, -13, 2, 5, 10, 11, 12, 15, 19, 20]","[-30, -23, -21, -13, 5, 10, 12, 15, 19, 20]",10,10,12,20,0.05263157894736842,7.5,7.5,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
208,"[-32, -29, -25, -22, -21, -10, -10, -7, 10, 18, 21]","[-32, -29, -25, -22, -21, -10, -10, -7, 10, 18, 21]","[-30, -27, -23, -20, -19, -8, -8, -5, 12, 20, 23]","[-64, -58, -50, -44, -42, -20, -20, -14, 20, 36, 42]","[-0.14285714285714285, -0.1, -0.1, -0.047619047619047616, -0.045454545454545456, -0.04, -0.034482758620689655, -0.03125, 0.047619047619047616, 0.05555555555555555, 0.1]","[-32, -29, -25, -22, -21, -10, -10, -7, 2, 10, 18, 21]","[-32, -25, -22, -21, -10, -10, -7, 10, 18, 21]",-10,-10,-8,-20,-0.04,-10.0,-10.0,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
209,"[-17, -2, 6, 8, 14]","[-17, -2, 6, 8, 14]","[-15, 0, 8, 10, 16]","[-34, -4, 12, 16, 28]","[-0.5, -0.058823529411764705, 0.07142857142857142, 0.125, 0.16666666666666666]","[-17, -2, 2, 6, 8, 14]","[-17, 6, 8, 14]",6,6,8,12,0.07142857142857142,4.0,7.0,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
210,"[-19, -18, -17, -16, -8, -4, -2, 1, 5, 7, 12]","[-19, -18, -17, -16, -8, -4, -2, 1, 5, 7, 12]","[-17, -16, -15, -14, -6, -2, 0, 3, 7, 9, 14]","[-38, -36, -34, -32, -16, -8, -4, 2, 10, 14, 24]","[-0.5, -0.25, -0.125, -0.0625, -0.058823529411764705, -0.05555555555555555, -0.05263157894736842, 0.08333333333333333, 0.14285714285714285, 0.2, 1.0]","[-19, -18, -17, -16, -8, -4, -2, 1, 2, 5, 7, 12]","[-18, -17, -16, -8, -4, -2, 1, 5, 7, 12]",-4,-4,-2,-8,-0.05555555555555555,-3.0,-3.0,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
211,"[-16, -15, -15, -12, -4, -4, 0, 8, 13, 14, 15, 18, 24, 25]","[-16, -15, -15, -12, -4, -4, 0, 8, 13, 14, 15, 18, 24, 25]","[-14, -13, -13, -10, -2, -2, 2, 10, 15, 16, 17, 20, 26, 27]","[-32, -30, -30, -24, -8, -8, 0, 16, 26, 28, 30, 36, 48, 50]","[0.125, 0.05555555555555555, 'ZeroDivisionError', -0.08333333333333333, -0.25, -0.25, 0.041666666666666664, 0.06666666666666667, -0.0625, 0.04, -0.06666666666666667, 0.07692307692307693, -0.06666666666666667, 0.07142857142857142]","[-16, -15, -15, -12, -4, -4, 0, 2, 8, 13, 14, 15, 18, 24, 25]","[-16, -15, -15, -12, -4, -4, 0, 8, 13, 14, 15, 18, 24]",4.0,4.0,6.0,8.0,error,2.0,0,No-violate,No-violate,error,Violate,No-violate,0,0,error,1,0
212,"[-20, -11, -6, 1, 2, 8, 8, 16, 28]","[-20, -11, -6, 1, 2, 8, 8, 16, 28]","[-18, -9, -4, 3, 4, 10, 10, 18, 30]","[-40, -22, -12, 2, 4, 16, 16, 32, 56]","[-0.16666666666666666, -0.09090909090909091, -0.05, 0.03571428571428571, 0.0625, 0.125, 0.125, 0.5, 1.0]","[-20, -11, -6, 1, 2, 2, 8, 8, 16, 28]","[-11, -6, 1, 2, 8, 8, 16, 28]",2,2,4,4,0.0625,2.0,5.0,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,1
213,"[-16, 13]","[-16, 13]","[-14, 15]","[-32, 26]","[-0.0625, 0.07692307692307693]","[-16, 2, 13]",[13],-1.5,-1.5,0.5,-3.0,0.007211538461538464,2.0,13,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
214,"[-10, -5, -3, 8, 10, 10]","[-10, -5, -3, 8, 10, 10]","[-8, -3, -1, 10, 12, 12]","[-20, -10, -6, 16, 20, 20]","[-0.3333333333333333, -0.2, -0.1, 0.1, 0.1, 0.125]","[-10, -5, -3, 2, 8, 10, 10]","[-10, -5, -3, 8, 10]",2.5,2.5,4.5,5.0,0.0,2.0,-3,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
215,"[-20, -19, -19, -18, -16, -7, -6, -6, -3, 5, 9, 16, 18, 19]","[-20, -19, -19, -18, -16, -7, -6, -6, -3, 5, 9, 16, 18, 19]","[-18, -17, -17, -16, -14, -5, -4, -4, -1, 7, 11, 18, 20, 21]","[-40, -38, -38, -36, -32, -14, -12, -12, -6, 10, 18, 32, 36, 38]","[-0.3333333333333333, -0.16666666666666666, -0.16666666666666666, -0.14285714285714285, -0.0625, -0.05555555555555555, -0.05263157894736842, -0.05263157894736842, -0.05, 0.05263157894736842, 0.05555555555555555, 0.0625, 0.1111111111111111, 0.2]","[-20, -19, -19, -18, -16, -7, -6, -6, -3, 2, 5, 9, 16, 18, 19]","[-20, -19, -19, -18, -16, -7, -6, -6, -3, 5, 9, 18, 19]",-6.0,-6.0,-4.0,-12.0,-0.05263157894736842,-6.0,-6,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
216,[-2],[-2],[0],[-4],[-0.5],"[-2, 2]",[],-2,-2,0,-4,-0.5,0.0,error,No-violate,Violate,Violate,No-violate,error,0,1,1,0,error
217,"[-10, -6, -1, 0]","[-10, -6, -1, 0]","[-8, -4, 1, 2]","[-20, -12, -2, 0]","[-0.16666666666666666, 'ZeroDivisionError', -1.0, -0.1]","[-10, -6, -1, 0, 2]","[-10, -6, -1]",-3.5,-3.5,-1.5,-7.0,error,-1.0,-6,No-violate,Violate,error,No-violate,No-violate,0,1,error,0,0
218,"[-29, -20, -9, 20, 21]","[-29, -20, -9, 20, 21]","[-27, -18, -7, 22, 23]","[-58, -40, -18, 40, 42]","[-0.1111111111111111, -0.05, -0.034482758620689655, 0.047619047619047616, 0.05]","[-29, -20, -9, 2, 20, 21]","[-29, -9, 20, 21]",-9,-9,-7,-18,-0.034482758620689655,-3.5,5.5,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
219,"[-6, 9, 10, 12]","[-6, 9, 10, 12]","[-4, 11, 12, 14]","[-12, 18, 20, 24]","[-0.16666666666666666, 0.08333333333333333, 0.1, 0.1111111111111111]","[-6, 2, 9, 10, 12]","[-6, 9, 12]",9.5,9.5,11.5,19.0,0.09166666666666667,9.0,9,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
220,"[-27, 15, 23]","[-27, 15, 23]","[-25, 17, 25]","[-54, 30, 46]","[-0.037037037037037035, 0.043478260869565216, 0.06666666666666667]","[-27, 2, 15, 23]","[15, 23]",15,15,17,30,0.043478260869565216,8.5,19.0,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
221,"[-20, -18, -14, -13, -2, 0, 4, 4, 11, 14, 20, 20]","[-20, -18, -14, -13, -2, 0, 4, 4, 11, 14, 20, 20]","[-18, -16, -12, -11, 0, 2, 6, 6, 13, 16, 22, 22]","[-40, -36, -28, -26, -4, 0, 8, 8, 22, 28, 40, 40]","[-0.07142857142857142, 0.25, 'ZeroDivisionError', -0.05555555555555555, -0.07692307692307693, -0.5, 0.05, -0.05, 0.05, 0.07142857142857142, 0.25, 0.09090909090909091]","[-20, -18, -14, -13, -2, 0, 2, 4, 4, 11, 14, 20, 20]","[-20, -18, -14, -13, -2, 0, 4, 11, 14, 20, 20]",2.0,2.0,4.0,4.0,error,2.0,0,No-violate,No-violate,error,No-violate,No-violate,0,0,error,0,0
222,"[-24, -9, -9, 8]","[-24, -9, -9, 8]","[-22, -7, -7, 10]","[-48, -18, -18, 16]","[-0.1111111111111111, -0.1111111111111111, -0.041666666666666664, 0.125]","[-24, -9, -9, 2, 8]","[-24, -9, -9]",-9.0,-9.0,-7.0,-18.0,-0.07638888888888888,-9.0,-9,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
223,"[-3, 3]","[-3, 3]","[-1, 5]","[-6, 6]","[-0.3333333333333333, 0.3333333333333333]","[-3, 2, 3]",[3],0.0,0.0,2.0,0.0,0.0,2.0,3,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,1
224,[23],[23],[25],[46],[0.043478260869565216],"[2, 23]",[],23,23,25,46,0.043478260869565216,12.5,error,No-violate,No-violate,No-violate,Violate,error,0,0,0,1,error
225,[],[],[],[],[],[2],[],error,error,error,error,error,2.0,error,error,error,error,error,error,error,error,error,error,error
